suburb,address,property_type,method,seller,distance,postcode,sale_date,buy_price,bedrooms,bathrooms,carspaces,landsize,year_built,latitude,longitude
Armadale,4/769 High St,t,S,Jellis,6.3,3143,2016-12-03,1205000,3,2,2,101,2000,-37.854,145.0135
Armadale,7 Llaneast St,h,S,Jellis,6.3,3143,2016-12-03,1939000,3,2,2,296,1889,-37.8614,145.0274
Armadale,9/55 Northcote Rd,u,S,Biggin,6.3,3143,2016-12-03,421500,1,1,0,,,-37.853,145.0167
Armadale,28 Cambridge St,h,S,Hodges,6.3,3143,2017-03-04,1870000,3,1,1,217,1888,-37.8592,145.0182
Armadale,3/16 Fulton St,u,S,hockingstuart,6.3,3143,2017-03-04,678000,2,1,2,,,-37.8538,145.0127
Armadale,3/20 Mercer Rd,t,SP,Jellis,6.3,3143,2017-03-04,1918000,3,2,2,,1995,-37.8537,145.0267
Armadale,1/77 Wattletree Rd,u,SP,hockingstuart,6.3,3143,2017-03-04,660000,2,1,1,,,-37.8619,145.0257
Armadale,12 Willis St,h,S,Marshall,6.3,3143,2017-03-04,2050000,3,2,1,205,1910,-37.8574,145.0281
Armadale,8/71 Denbigh Rd,u,VB,Jellis,6.3,3143,2016-06-04,700000,2,1,2,,,-37.8552,145.016
Armadale,11/17 Myamyn St,u,S,Jellis,6.3,3143,2016-06-04,3625000,2,2,2,,2006,-37.8555,145.0291
Armadale,526 Orrong Rd,h,VB,Jellis,6.3,3143,2016-06-04,3000000,4,2,2,1581,1934,-37.858,145.0111
Armadale,553 Dandenong Rd,h,PI,Jellis,6.3,3143,2016-05-07,1525000,5,2,2,693,,-37.8638,145.0229
Armadale,9/19 Mercer Rd,u,PI,Marshall,6.3,3143,2016-05-07,735000,3,2,1,2113,1970,-37.8543,145.0262
Armadale,6/26 Mercer Rd,u,S,Jellis,6.3,3143,2016-05-07,825000,2,1,1,,,-37.8528,145.0268
Armadale,538a Orrong Rd,t,S,RT,6.3,3143,2016-05-07,1586000,3,2,2,246,,-37.8566,145.0116
Armadale,18/41 Kooyong Rd,u,S,Marshall,6.3,3143,2016-10-08,645000,2,1,1,,1960,-37.8596,145.0198
Armadale,10 William St,h,SP,Jellis,6.3,3143,2016-10-08,1435000,1,2,1,144,1900,-37.8564,145.0228
Armadale,15/405 Dandenong Rd,u,PI,hockingstuart,6.3,3143,2016-09-10,280000,1,1,1,,1975,-37.8619,145.0185
Armadale,1/2 Armadale St,u,PI,hockingstuart,6.3,3143,2016-12-10,400000,1,1,1,,,-37.8605,145.0185
Armadale,4/20 Mercer Rd,h,S,Marshall,6.3,3143,2016-12-10,1780000,2,2,2,,,-37.8537,145.0267
Armadale,8/58 Sutherland Rd,u,S,hockingstuart,6.3,3143,2016-12-10,592500,2,1,1,,1970,-37.8574,145.0174
Armadale,40 New St,h,S,Marshall,6.3,3143,2016-11-12,1210000,2,1,0,249,1910,-37.8543,145.016
Armadale,35 Northcote Rd,h,S,Marshall,6.3,3143,2016-11-12,2801000,4,2,2,624,1900,-37.8536,145.0173
Armadale,7/53 Wattletree Rd,u,S,Jellis,6.3,3143,2016-05-14,390000,1,1,0,881,,-37.8614,145.0222
Armadale,791 High St,h,PI,RT,6.3,3143,2016-10-15,1800000,3,2,2,405,1910,-37.8545,145.0145
Armadale,25 Llaneast St,h,PI,Jellis,6.3,3143,2016-10-15,2200000,4,1,2,495,1900,-37.8613,145.0264
Armadale,8/569 Orrong Rd,u,S,Jellis,6.3,3143,2016-04-16,324000,1,1,1,,,-37.8537,145.0114
Armadale,367 Dandenong Rd,h,S,Marshall,6.3,3143,2016-09-17,5525000,6,3,4,1491,1935,-37.8602,145.013
Armadale,34a Rose St,h,S,RT,6.3,3143,2016-09-17,1125000,2,1,2,169,,-37.851,145.0161
Armadale,42 Rose St,h,S,Marshall,6.3,3143,2016-09-17,2250000,3,3,1,301,,-37.8511,145.0167
Armadale,12 Auburn Gr,h,S,hockingstuart,6.3,3143,2017-03-18,2360000,3,2,0,336,,-37.8558,145.015
Armadale,31 Hume St,h,VB,Jellis,6.3,3143,2017-03-18,1900000,2,2,0,207,,-37.8571,145.0224
Armadale,10/581 Orrong Rd,u,SP,Jellis,6.3,3143,2017-03-18,440000,1,1,1,,1970,-37.8531,145.0115
Armadale,7/579 Dandenong Rd,u,PI,Ray,6.3,3143,2016-06-18,490000,2,1,1,,1966,-37.8646,145.0247
Armadale,19 Glassford St,h,S,Marshall,6.3,3143,2016-06-18,2365000,3,2,1,316,,-37.8521,145.019
Armadale,14 New St,h,VB,Jellis,6.3,3143,2016-06-18,1300000,3,1,2,212,1900,-37.8542,145.0149
Armadale,7/501 Orrong Rd,u,S,Gary,6.3,3143,2016-06-18,732000,3,2,2,,,-37.8597,145.0104
Armadale,6/51 Armadale St,u,SP,Greg,6.3,3143,2016-11-19,704000,2,1,1,,1969,-37.8573,145.0186
Armadale,12/41 Kooyong Rd,u,VB,Marshall,6.3,3143,2016-11-19,620000,2,1,1,,1970,-37.8596,145.0198
Armadale,63 Denbigh Rd,h,S,Marshall,6.3,3143,2016-05-22,1900000,3,1,2,328,1900,-37.8559,145.0158
Armadale,13/56 Sutherland Rd,u,SP,Fletchers,6.3,3143,2016-08-22,315000,1,1,1,,,-37.8575,145.0174
Armadale,7/22 Derby St,u,PI,hockingstuart,6.3,3143,2016-09-24,450000,1,1,1,,,-37.8509,145.0203
Armadale,10/51 Armadale St,u,S,Jellis,6.3,3143,2017-02-25,710000,2,1,1,2471,1970,-37.8573,145.0186
Armadale,2/377 Dandenong Rd,u,S,Jellis,6.3,3143,2017-02-25,872000,2,1,1,1194,1953,-37.8604,145.0147
Armadale,1/14 Denbigh Rd,u,S,hockingstuart,6.3,3143,2017-02-25,598000,2,1,1,,1970,-37.8593,145.0156
Armadale,75 Sutherland Rd,h,S,Marshall,6.3,3143,2017-02-25,1285000,3,1,2,186,1920,-37.8554,145.0173
Armadale,61 Union St,h,S,Jellis,6.3,3143,2017-02-25,3660000,4,3,2,421,,-37.8593,145.0275
Armadale,1/403 Dandenong Rd,u,S,hockingstuart,6.3,3143,2016-06-27,520000,2,1,1,,1970,-37.8618,145.0183
Armadale,44 Denbigh Rd,h,S,Jellis,6.3,3143,2016-11-27,3625000,4,1,2,709,1900,-37.8574,145.016
Armadale,44 Hampden Rd,h,VB,Kay,6.3,3143,2016-11-27,4200000,4,3,3,563,2000,-37.8582,145.0138
Armadale,3/769 High St,t,S,Jellis,6.3,3143,2016-11-27,1101000,3,1,2,103,2000,-37.8542,145.0135
Armadale,4 Mercer Rd,h,S,Marshall,6.3,3143,2016-11-27,3512500,3,2,2,617,1998,-37.8557,145.0264
Armadale,17 Kooyong Rd,h,PI,Marshall,6.3,3143,2016-05-28,2000000,4,3,4,544,,-37.8611,145.0195
Armadale,1/31 Mercer Rd,u,S,Jellis,6.3,3143,2016-05-28,869000,3,1,1,,1940,-37.853,145.0264
Armadale,16 Llaneast St,h,S,Marshall,6.3,3143,2016-08-28,2810000,5,2,2,617,,-37.8611,145.0271
Armadale,2/532 Orrong Rd,u,S,Ray,6.3,3143,2016-08-28,565000,2,1,1,,,-37.8573,145.0112
Armadale,5/555 Orrong Rd,u,S,hockingstuart,6.3,3143,2016-08-28,567000,1,1,1,,2013,-37.8549,145.0113
Armadale,3/50 Denbigh Rd,u,SP,hockingstuart,6.3,3143,2016-07-30,546000,2,0,0,,,-37.8568,145.0161
Armadale,7/844 Malvern Rd,u,S,Ray,6.3,3143,2016-07-30,471500,2,1,1,,1980,-37.8503,145.0185
Ascot Vale,2/43 Roxburgh St,u,S,Nelson,5.9,3032,2016-09-03,455000,2,1,2,,,-37.7756,144.9165
Ascot Vale,30 Rothwell St,h,S,Nelson,5.9,3032,2016-12-03,940000,3,1,2,298,1920,-37.7777,144.9195
Ascot Vale,9/5 Rothwell St,u,SP,Brad,5.9,3032,2016-12-03,467000,2,1,1,,1980,-37.7761,144.9201
Ascot Vale,7 Francis St,h,SP,Nelson,5.9,3032,2017-03-04,1380000,3,2,2,277,1910,-37.7777,144.9221
Ascot Vale,2/21 Harold St,u,VB,Jellis,5.9,3032,2017-03-04,490000,2,1,1,423,1970,-37.7736,144.9015
Ascot Vale,44 The Parade,h,S,Brad,5.9,3032,2017-03-04,1850000,4,3,1,478,1900,-37.7729,144.9179
Ascot Vale,97 Walter St,h,S,Woodards,5.9,3032,2017-03-04,1284000,3,1,2,623,1938,-37.7758,144.9089
Ascot Vale,98 Epsom Rd,h,SP,Nelson,5.9,3032,2016-06-04,971000,3,2,2,285,1900,-37.775,144.9091
Ascot Vale,8 Geddes St,h,PI,Nelson,5.9,3032,2016-06-04,710000,2,1,1,214,1890,-37.7776,144.9142
Ascot Vale,75 Maribyrnong Rd,h,PI,Brad,5.9,3032,2016-06-04,2425000,6,3,2,1014,1887,-37.7721,144.9184
Ascot Vale,119 Roseberry St,h,SP,Maddison,5.9,3032,2016-06-04,750000,2,1,1,226,1920,-37.7745,144.9093
Ascot Vale,10 Fenton St,h,S,Nelson,5.9,3032,2016-08-06,1053000,2,1,1,269,1900,-37.7748,144.929
Ascot Vale,10 McCully St,h,S,Nelson,5.9,3032,2016-08-06,1377000,3,1,1,417,1900,-37.7756,144.9208
Ascot Vale,120 Epsom Rd,h,S,Brad,5.9,3032,2016-05-07,970000,3,1,2,350,1904,-37.7759,144.91
Ascot Vale,47 Hurtle St,h,S,Nelson,5.9,3032,2016-05-07,940000,2,1,1,330,,-37.773,144.9049
Ascot Vale,63 Kent St,h,PI,Nelson,5.9,3032,2016-05-07,751000,2,1,1,118,1890,-37.7807,144.9288
Ascot Vale,4 The Parade,h,SP,Raine,5.9,3032,2016-05-07,950000,2,1,1,173,1900,-37.7731,144.9206
Ascot Vale,1/17 Epsom Rd,u,S,Brad,5.9,3032,2016-11-07,685000,2,1,2,228,1995,-37.7718,144.9066
Ascot Vale,41 Monash St,h,S,Nelson,5.9,3032,2016-10-08,1230000,3,1,2,594,1960,-37.7819,144.9064
Ascot Vale,2/78 Ormond Rd,h,S,Jellis,5.9,3032,2016-10-08,636500,2,1,1,,,-37.7738,144.9345
Ascot Vale,83 Roseberry St,h,S,Raine,5.9,3032,2016-10-08,910000,3,1,0,317,,-37.7746,144.9112
Ascot Vale,51 Francis St,h,PI,Nelson,5.9,3032,2016-09-10,770000,2,1,1,226,1900,-37.7774,144.9186
Ascot Vale,33 Dalgety Dr,h,S,Walshe,5.9,3032,2016-12-10,960000,3,2,2,229,2011,-37.7778,144.9065
Ascot Vale,12 Mirams St,h,SP,Raine,5.9,3032,2016-12-10,890000,4,1,1,300,1890,-37.7766,144.9143
Ascot Vale,2 The Parade,h,S,Nelson,5.9,3032,2016-12-10,965000,2,1,1,170,,-37.7732,144.9206
Ascot Vale,78 The Parade,h,S,Nelson,5.9,3032,2017-02-11,1440000,3,1,1,487,1900,-37.7725,144.9146
Ascot Vale,11 Ascot St,h,S,Woodards,5.9,3032,2017-03-11,955000,2,1,0,255,,-37.7825,144.9208
Ascot Vale,24/54 Epsom Rd,u,VB,Nelson,5.9,3032,2016-11-12,450000,2,1,1,,2010,-37.7731,144.9074
Ascot Vale,2 Farncomb St,h,S,Jellis,5.9,3032,2016-11-12,801000,3,1,2,431,1950,-37.781,144.9207
Ascot Vale,26 Newsom St,h,PI,Brad,5.9,3032,2016-11-12,1000000,3,2,2,440,1955,-37.7746,144.9031
Ascot Vale,8 Pentland St,h,S,Nelson,5.9,3032,2016-11-12,1435000,3,2,2,532,1950,-37.7737,144.904
Ascot Vale,8/129 The Parade,u,S,Alexkarbon,5.9,3032,2016-11-12,390000,1,1,1,,1972,-37.7723,144.9094
Ascot Vale,52 Monash St,h,PI,Jellis,5.9,3032,2016-08-13,1425000,3,2,2,495,1920,-37.7821,144.9055
Ascot Vale,58 Fenton St,h,S,Nelson,5.9,3032,2016-05-14,1340000,4,2,2,683,1978,-37.775,144.93200000000004
Ascot Vale,70 Munro St,h,S,Brad,5.9,3032,2016-05-14,955000,3,1,1,263,1910,-37.7753,144.9116
Ascot Vale,125 Epsom Rd,h,VB,Nelson,5.9,3032,2016-10-15,1100000,4,2,5,559,1920,-37.7791,144.9136
Ascot Vale,33 Hockey La,h,S,Nelson,5.9,3032,2016-10-15,1255000,3,2,2,308,,-37.7759,144.9338
Ascot Vale,3/28 Ormond Rd,u,S,Biggin,5.9,3032,2016-10-15,432000,2,1,1,,1978,-37.773,144.9303
Ascot Vale,7 Angler Pde,h,S,Raine,5.9,3032,2016-04-16,1640000,4,3,2,562,1890,-37.782,144.903
Ascot Vale,26 Ayr St,h,S,Nelson,5.9,3032,2016-04-16,1430000,6,2,1,461,1900,-37.78,144.9295
Ascot Vale,2/127 Epsom Rd,u,SP,Brad,5.9,3032,2016-04-16,610000,2,1,1,301,1995,-37.7791,144.914
Ascot Vale,57 The Parade,h,S,Nelson,5.9,3032,2016-04-16,940000,3,3,1,491,1950,-37.7727,144.9136
Ascot Vale,62 Mirams St,h,SP,Brad,5.9,3032,2016-07-16,890000,3,1,1,242,1920,-37.7765,144.9114
Ascot Vale,67 Hurtle St,h,SP,Brad,5.9,3032,2016-09-17,1180000,3,2,2,617,1930,-37.7742,144.906
Ascot Vale,95 Walter St,h,S,Raine,5.9,3032,2016-09-17,1480000,4,2,2,597,1939,-37.7757,144.9088
Ascot Vale,15 Bayview Tce,h,S,Brad,5.9,3032,2017-03-18,1150000,2,1,1,387,,-37.7734,144.9191
Ascot Vale,57 Monash St,h,S,Brad,5.9,3032,2017-03-18,1350000,3,1,3,575,,-37.7828,144.9049
Ascot Vale,54 South St,h,S,Nelson,5.9,3032,2017-03-18,1905000,5,2,2,521,,-37.7778,144.9261
Ascot Vale,3/8 Walter St,t,SP,Nelson,5.9,3032,2017-03-18,865000,2,2,1,146,2015,-37.7713,144.9038
Ascot Vale,2/225 Maribyrnong Rd,t,S,Brad,5.9,3032,2016-06-18,705000,2,2,1,113,1998,-37.7712,144.9088
Ascot Vale,12/9 Milton St,u,S,Alexkarbon,5.9,3032,2016-06-18,442000,2,1,1,,1975,-37.7733,144.9219
Ascot Vale,107/8 Burrowes St,u,S,Jellis,5.9,3032,2016-11-19,540000,2,2,1,,,-37.7786,144.9141
Ascot Vale,21A Geddes St,h,S,Alexkarbon,5.9,3032,2016-11-19,1037500,3,1,2,506,1920,-37.7779,144.9133
Ascot Vale,1/20 Newsom St,t,S,Jellis,5.9,3032,2016-11-19,1050000,3,2,2,318,2013,-37.7744,144.9035
Ascot Vale,4/27 Roseberry St,u,S,McDonald,5.9,3032,2016-11-19,440000,2,1,1,,1970,-37.7749,144.9137
Ascot Vale,126 The Parade,h,S,Brad,5.9,3032,2016-11-19,1010000,2,1,1,325,,-37.7722,144.9117
Ascot Vale,43 Bloomfield Rd,h,S,Nelson,5.9,3032,2016-05-22,1430000,4,2,0,418,1900,-37.7766,144.9187
Ascot Vale,6/17 Geddes St,u,VB,Nelson,5.9,3032,2016-05-22,570000,2,1,1,,,-37.7779,144.9137
Ascot Vale,1/60 The Parade,u,S,Brad,5.9,3032,2016-05-22,690000,2,1,1,,,-37.7728,144.9169
Ascot Vale,45 Bloomfield Rd,h,S,Brad,5.9,3032,2016-04-23,1291000,3,1,2,414,,-37.7766,144.9185
Ascot Vale,21 Middle St,h,S,Nelson,5.9,3032,2016-04-23,1130000,3,2,1,272,1900,-37.7774,144.928
Ascot Vale,78 Francis St,h,S,Brad,5.9,3032,2016-09-24,1135000,3,1,1,296,1910,-37.777,144.9176
Ascot Vale,25 Geddes St,h,PI,Nelson,5.9,3032,2016-09-24,950000,4,2,1,298,1920,-37.7778,144.9131
Ascot Vale,106/246 Union Rd,u,PI,Weda,5.9,3032,2016-09-24,790000,3,2,1,,,-37.7722,144.9163
Ascot Vale,18/54 Epsom Rd,u,PI,Jellis,5.9,3032,2017-02-25,390000,2,1,1,1957,2012,-37.7731,144.9074
Ascot Vale,15 Mirams St,h,S,Jellis,5.9,3032,2017-02-25,1345000,4,1,1,552,1920,-37.7769,144.9138
Ascot Vale,44 Walter St,h,S,Barry,5.9,3032,2017-02-25,1381500,3,2,2,416,1900,-37.7727,144.9055
Ascot Vale,25 Dalgety Dr,h,S,Jellis,5.9,3032,2016-07-26,940000,3,2,2,285,2011,-37.7778,144.9061
Ascot Vale,7 Dalgety Dr,h,S,Nelson,5.9,3032,2016-07-26,995000,3,2,1,314,2010,-37.7778,144.9042
Ascot Vale,37 Epsom Rd,h,SP,Frank,5.9,3032,2016-07-26,1050000,3,1,3,536,,-37.7728,144.9076
Ascot Vale,6 Waller Ct,h,S,Brad,5.9,3032,2016-07-26,786000,3,2,1,576,1940,-37.7816,144.9217
Ascot Vale,17 Ascot St,h,PI,Nelson,5.9,3032,2016-06-27,705000,2,1,3,252,1910,-37.7825,144.9206
Ascot Vale,73 Kent St,h,PI,Nelson,5.9,3032,2016-06-27,760000,2,1,1,124,1900,-37.7807,144.9285
Ascot Vale,9/129 The Parade,u,S,Hodges,5.9,3032,2016-06-27,487500,3,1,3,,1972,-37.7723,144.9094
Ascot Vale,1 East St,t,S,Nelson,5.9,3032,2016-11-27,1000000,3,2,2,200,2003,-37.7766,144.9277
Ascot Vale,32 Geddes St,h,PI,Nelson,5.9,3032,2016-11-27,1110000,4,2,1,349,1920,-37.7775,144.91299999999995
Ascot Vale,30 Mirams St,h,PI,Jellis,5.9,3032,2016-11-27,1300000,4,1,4,664,,-37.7765,144.9132
Ascot Vale,43 Mirams St,h,PI,Nelson,5.9,3032,2016-11-27,1060000,3,1,1,555,,-37.7767,144.9125
Ascot Vale,45 Mirams St,h,PI,Nelson,5.9,3032,2016-11-27,1410000,3,2,2,459,,-37.7767,144.9124
Ascot Vale,1 Bloomfield Rd,h,S,Barry,5.9,3032,2016-05-28,1305000,3,1,1,278,1900,-37.7768,144.9223
Ascot Vale,26 Milton St,h,S,Nelson,5.9,3032,2016-05-28,932500,3,2,1,254,,-37.7738,144.9215
Ascot Vale,10 Ayr St,h,S,Alexkarbon,5.9,3032,2016-08-28,965000,3,1,0,216,,-37.7792,144.9297
Ascot Vale,58 Bloomfield Rd,h,S,Stockdale,5.9,3032,2016-08-28,1215000,3,1,1,452,1960,-37.7762,144.9174
Ascot Vale,1/91 Epsom Rd,u,S,Nelson,5.9,3032,2016-08-28,545000,2,1,2,194,1900,-37.7772,144.9118
Ascot Vale,5 Doncaster St,h,S,Jellis,5.9,3032,2016-07-30,1705000,4,2,4,598,2012,-37.7774,144.9104
Ascot Vale,6 McCully St,h,S,Nelson,5.9,3032,2016-07-30,970000,3,1,1,194,,-37.7756,144.921
Ascot Vale,75 Munro St,h,S,Barry,5.9,3032,2016-07-30,925000,2,1,1,407,,-37.7756,144.9105
Ashburton,61 Dent St,h,S,Marshall,11.0,3147,2016-09-03,2650000,4,3,2,753,2015,-37.8669,145.0767
Ashburton,69 Albion Rd,h,S,Jellis,11.0,3147,2016-12-03,1670000,3,2,2,599,1930,-37.8673,145.0688
Ashburton,1/17 Ashburn Gr,t,S,Buxton,11.0,3147,2016-12-03,955000,3,2,2,203,,-37.8655,145.0807
Ashburton,3/39 Solway St,t,S,Fletchers,11.0,3147,2016-12-03,2050000,3,3,4,310,2014,-37.874,145.0714
Ashburton,101/218 High St,u,VB,Fletchers,11.0,3147,2017-03-04,500000,2,1,1,710,2010,-37.8636,145.0794
Ashburton,51 Victory Bvd,h,S,Jellis,11.0,3147,2017-03-04,1575000,2,1,2,679,,-37.869,145.0822
Ashburton,3 Dunlop St,h,S,Jellis,11.0,3147,2016-06-04,1555000,3,2,2,731,1935,-37.8666,145.0676
Ashburton,16a Nicholas St,h,PI,Marshall,11.0,3147,2016-10-08,1100000,3,3,2,276,2004,-37.8699,145.0778
Ashburton,5 Nicholas St,h,S,Buxton,11.0,3147,2016-10-08,1337000,3,1,2,583,1950,-37.8685,145.0786
Ashburton,115 Ashburn Gr,h,S,hockingstuart,11.0,3147,2016-09-10,2950000,8,7,4,1472,2009,-37.8729,145.0788
Ashburton,33 Eleanor St,h,SP,Marshall,11.0,3147,2016-09-10,2215000,4,2,1,681,1940,-37.8612,145.0858
Ashburton,1/1 Nairn St,h,S,Jellis,11.0,3147,2016-09-10,1518000,3,2,2,516,1920,-37.8675,145.0668
Ashburton,9 Gona Ct,h,S,hockingstuart,11.0,3147,2016-12-10,1710000,3,1,2,806,1950,-37.8695,145.084
Ashburton,45 Yuile St,h,S,Jellis,11.0,3147,2016-12-10,1655000,3,1,3,780,1940,-37.8599,145.0815
Ashburton,47 Yuile St,h,VB,Marshall,11.0,3147,2016-11-12,1550000,4,2,2,780,1938,-37.86,145.0817
Ashburton,6a Glen Rd,h,S,Jellis,11.0,3147,2016-05-14,1662000,3,2,2,351,2006,-37.8742,145.07
Ashburton,18 Glen Rd,h,S,Jellis,11.0,3147,2016-10-15,1665000,3,2,3,702,1945,-37.8737,145.0695
Ashburton,95 Nicholas St,h,S,Jellis,11.0,3147,2016-04-16,1445000,2,1,2,704,,-37.8745,145.0738
Ashburton,29A Yuile St,h,S,Jellis,11.0,3147,2017-03-18,3510000,5,5,2,755,2015,-37.8598,145.0796
Ashburton,3/75 Victory Bvd,t,S,Jellis,11.0,3147,2016-06-18,968000,3,1,1,227,,-37.8709,145.0857
Ashburton,2/17 Ashburn Gr,t,S,Jellis,11.0,3147,2016-11-19,900000,3,2,2,153,1990,-37.8655,145.0808
Ashburton,4 Baker Pde,h,S,hockingstuart,11.0,3147,2016-05-22,1500000,3,1,2,545,,-37.8605,145.0833
Ashburton,15 Comas Gr,h,S,Jellis,11.0,3147,2016-08-22,2752000,5,4,2,1075,2010,-37.8714,145.07299999999995
Ashburton,3 Mustang Ct,h,VB,Jellis,11.0,3147,2016-08-22,1500000,3,2,2,710,1945,-37.8653,145.0897
Ashburton,63 Dent St,h,S,Jellis,11.0,3147,2017-02-25,1800000,4,2,4,749,1950,-37.8669,145.077
Ashburton,4 Vears Rd,h,S,Jellis,11.0,3147,2017-02-25,1830000,3,2,3,724,1940,-37.8619,145.0879
Ashburton,14 Lucerne St,h,S,Buxton,11.0,3147,2016-06-27,1415000,3,1,1,605,1950,-37.8703,145.0774
Ashburton,5 Pitt St,h,PI,Jellis,11.0,3147,2016-06-27,1440000,2,1,1,687,1940,-37.872,145.0692
Ashburton,1/65 Ashburn Gr,t,VB,Noel,11.0,3147,2016-11-27,1250000,4,2,2,321,2007,-37.8693,145.08
Ashburton,12 Meaden St,h,S,Buxton,11.0,3147,2016-11-27,1422000,3,1,2,583,,-37.8679,145.0781
Ashburton,48 Nicholas St,h,S,Marshall,11.0,3147,2016-11-27,1600000,5,3,4,700,1950,-37.8724,145.0758
Ashburton,5 Taylor St,h,S,Jellis,11.0,3147,2016-11-27,1860000,4,2,3,696,2000,-37.8711,145.0746
Ashburton,1/7 Y St,t,S,Marshall,11.0,3147,2016-11-27,1710000,3,2,2,295,1990,-37.8624,145.0798
Ashburton,33 Highgate Gr,h,PI,hockingstuart,11.0,3147,2016-05-28,1790000,4,2,2,514,1935,-37.8664,145.0772
Ashburton,9 Pitt St,h,S,Tim,11.0,3147,2016-05-28,1950000,4,2,2,844,1940,-37.8715,145.0688
Ashburton,9 Ward St,h,S,Fletchers,11.0,3147,2016-05-28,1600000,3,1,2,637,,-37.8645,145.0797
Ashburton,159 Ashburn Gr,h,PI,Marshall,11.0,3147,2016-08-28,1320000,3,1,2,1063,,-37.8752,145.0754
Ashburton,19 Poulter St,h,S,Marshall,11.0,3147,2016-08-28,1650000,3,1,1,697,1947,-37.8636,145.0903
Ashwood,18 Teck St,h,S,Tim,12.2,3147,2016-09-03,995000,2,1,1,583,1950,-37.8693,145.1082
Ashwood,28 Raymond St,h,S,Woodards,12.2,3147,2016-12-03,1250000,3,1,1,842,,-37.867,145.1092
Ashwood,31a Douglas St,u,S,Tim,12.2,3147,2017-03-04,1045000,3,2,2,467,,-37.8639,145.0968
Ashwood,1/53 Winbirra Pde,h,SP,Purplebricks,12.2,3147,2017-03-04,1200000,4,3,2,372,2016,-37.8716,145.0999
Ashwood,18 Montrose St,h,VB,Jellis,12.2,3147,2016-06-04,1075000,2,1,2,695,1950,-37.8694,145.0944
Ashwood,4 Scenic Dr,h,S,Fletchers,12.2,3147,2016-08-06,1500000,4,2,2,621,2000,-37.8647,145.1023
Ashwood,8 Rocklands Rd,h,S,Tim,12.2,3147,2016-05-07,1120000,3,1,2,723,,-37.8642,145.1109
Ashwood,1/7 Farmer St,t,S,hockingstuart,12.2,3147,2016-11-07,700000,2,1,2,367,1970,-37.8662,145.109
Ashwood,1/136 High Street Rd,h,PI,Fletchers,12.2,3147,2016-11-07,761000,3,2,4,400,1950,-37.8675,145.106
Ashwood,10 Maroondah Rd,h,SP,Buxton,12.2,3147,2016-10-08,1270000,4,2,1,724,,-37.8651,145.1109
Ashwood,4 Peppermint Ct,h,S,Buxton,12.2,3147,2016-10-08,1510000,4,2,2,526,,-37.8661,145.1013
Ashwood,35 Douglas St,h,S,Fletchers,12.2,3147,2016-09-10,1365000,3,1,1,792,1950,-37.864,145.0972
Ashwood,95 Huntingdale Rd,h,VB,Tim,12.2,3147,2016-12-10,1100000,4,2,2,803,1970,-37.8621,145.1126
Ashwood,8 Maroondah Rd,h,S,Buxton,12.2,3147,2016-08-13,1415000,4,3,2,724,,-37.8651,145.1107
Ashwood,1/7 Murra Ct,u,S,Ray,12.2,3147,2016-05-14,690000,2,1,1,216,2003,-37.8711,145.1017
Ashwood,58 Ashwood Dr,h,S,Jellis,12.2,3147,2016-10-15,1631000,3,2,3,782,1950,-37.8621,145.1021
Ashwood,3 Harold St,h,S,Buxton,12.2,3147,2016-10-15,1500000,4,2,1,593,1930,-37.8655,145.096
Ashwood,9 Katta Ct,h,S,Harcourts,12.2,3147,2016-07-16,1060000,3,1,2,772,,-37.8707,145.1036
Ashwood,16 Scenic Dr,h,S,Buxton,12.2,3147,2016-09-17,1529500,5,3,2,585,2000,-37.8637,145.1024
Ashwood,4/36 Queens Pde,u,S,Noel,12.2,3147,2017-03-18,600000,2,1,1,153,1970,-37.8696,145.0962
Ashwood,4/24 Mulgrave St,u,S,Woodards,12.2,3147,2016-06-18,535000,2,1,1,72,,-37.8702,145.1042
Ashwood,147 Huntingdale Rd,h,S,Buxton,12.2,3147,2016-11-19,785000,3,1,1,557,1960,-37.8671,145.1117
Ashwood,17 Parkhill Dr,h,S,Tim,12.2,3147,2016-11-19,1240000,4,2,2,766,1950,-37.8629,145.1097
Ashwood,2/6 Murra Ct,u,S,hockingstuart,12.2,3147,2016-08-22,700000,2,1,2,192,2007,-37.8709,145.102
Ashwood,12 Leonard St,h,S,Buxton,12.2,3147,2016-09-24,1350000,4,2,1,727,,-37.8669,145.1106
Ashwood,4 Teck St,h,S,Fletchers,12.2,3147,2016-09-24,1110000,2,1,1,586,1950,-37.8683,145.1082
Ashwood,14 Ashwood Dr,h,S,Jellis,12.2,3147,2017-02-25,1305000,3,1,1,760,1960,-37.858,145.1038
Ashwood,1/2 Condah Ct,h,S,Noel,12.2,3147,2017-02-25,855000,3,2,1,320,1958,-37.87,145.1103
Ashwood,1/16 Raymond St,t,S,Jellis,12.2,3147,2016-11-27,900500,3,2,2,256,2012,-37.8655,145.1096
Ashwood,4 Newbury Ct,h,VB,Buxton,12.2,3147,2016-05-28,1200000,3,2,2,839,1970,-37.8614,145.1098
Ashwood,2/53 Salisbury Rd,t,S,Barry,12.2,3147,2016-08-28,830000,3,1,2,212,2012,-37.8723,145.1089
Avondale Heights,8 Norma Ct,h,S,Moonee,10.5,3034,2016-09-03,850000,3,1,1,593,1970,-37.7677,144.8674
Avondale Heights,9 Rogerson St,h,SP,Moonee,10.5,3034,2016-09-03,750000,3,1,1,,1980,-37.7634,144.8611
